agno_fecun;COD_MUN_RESIDENCIA;total
2001;54172;2622
2001;54174;1977
2001;54206;2953
2001;54223;1248
2001;54239;773
2001;54245;1989
2001;54250;2387
2001;54261;4785
2001;54313;1050
2001;54344;1406
2001;54347;774
2001;54377;1001
2001;54385;1448
2001;54398;1291
2001;54405;14326
2001;54418;660
2001;54480;650
2001;54498;26918
2001;54518;11692
2001;54520;811
2001;54553;2644
2001;54599;1421
2001;54660;1547
2001;54670;1494
2001;54673;831
2001;54680;515
2001;54720;3530
2001;54743;896
2001;54800;2262
2001;54810;8477
2001;54820;2663
2001;54871;846
2001;54874;24418
2001;63001;89512
2001;63111;487
2001;63130;14392
2001;63190;4975
2001;63212;991
2001;63272;2502
2001;63302;1533
2001;63401;7370
2001;63470;8359
2001;63548;1099
2001;63594;7534
2001;63690;1088
2001;66001;141330
2001;66045;2301
2001;66075;1121
2001;66088;5200
2001;66170;52287
2001;66318;2378
2001;66383;1466
2001;66400;9054
2001;66440;3325
2001;66456;2549
2001;66572;2216
2001;66594;4969
2001;66682;17634
2001;66687;2353
2001;68001;173758
2001;68013;308
2001;68020;507
2001;68051;1336
2001;68077;6920
2001;68079;1297
2001;68081;54234
2001;68092;730
2001;68101;1530
2001;68121;312
2001;68132;272
2001;68147;1070
2001;68152;817
2001;68160;312
2001;68162;1270
2001;68167;2206
2001;68169;454
2001;68176;442
2001;68179;752
2001;68190;5515
2001;68207;1187
2001;68209;449
2001;68211;695
2001;68217;916
2001;68229;1927
2001;68235;2301
2001;68245;330
2001;68250;673
2001;68255;2542
2001;68264;409
2001;68266;701
2001;68271;938
2001;68276;68164
2001;68296;571
2001;68298;539
2001;68307;32166
2001;68318;1115
2001;68320;859
2001;68322;337
2001;68324;673
2001;68327;768
2001;68344;382
2001;68368;573
2001;68370;237
2001;68377;1148
2001;68385;1874
2001;68397;796
2001;68406;7373
2001;68418;1858
2001;68425;388
2001;68432;4946
2001;68444;822
2001;68464;1649
2001;68468;790
2001;68498;803
2001;68500;1969
2001;68502;743
2001;68522;244
2001;68524;428
2001;68533;707
2001;68547;29319
2001;68549;699
2001;68572;2128
2001;68573;892
2001;68575;5677
2001;68615;4255
2001;68655;5327
2001;68669;1613
2001;68673;493
2001;68679;15326
2001;68682;413
2001;68684;759
2001;68686;412
2001;68689;5330
2001;68705;307
2001;68720;621
2001;68745;1345
2001;68755;7581
2001;68770;1614
2001;68773;1238
2001;68780;609
2001;68820;999
2001;68855;958
2001;68861;3913
2001;68867;295
2001;68872;1403
2001;68895;1754
2001;70001;74312
2001;70110;1749
2001;70124;1956
2001;70204;1245
2001;70215;13968
2001;70221;2328
2001;70230;794
2001;70233;1562
2001;70235;3390
2001;70265;2753
2001;70400;1961
2001;70418;4166
2001;70429;6150
2001;70473;2933
2001;70508;4477
2001;70523;1977
2001;70670;7474
2001;70678;3903
2001;70702;2642
2001;70708;10979
2001;70713;10458
2001;70717;3469
2001;70742;5772
2001;70771;4050
2001;70820;6498
2001;70823;3798
2001;73001;138415
2001;73024;695
2001;73026;1392
2001;73030;1135
2001;73043;1438
2001;73055;2022
2001;73067;2766
2001;73124;3178
2001;73148;1336
2001;73152;1042
2001;73168;9392
2001;73200;977
2001;73217;3975
2001;73226;1215
2001;73236;1389
2001;73268;18734
2001;73270;1198
2001;73275;2782
2001;73283;6103
2001;73319;5400
2001;73347;857
2001;73349;5922
2001;73352;1461
2001;73408;3884
2001;73411;7985
2001;73443;8174
2001;73449;8448
2001;73461;620
2001;73483;2963
2001;73504;4685
2001;73520;1644
2001;73547;668
2001;73555;4364
2001;73563;1549
2001;73585;4767
2001;73616;3349
2001;73622;834
2001;73624;4056
2001;73671;2599
2001;73675;2074
2001;73678;1853
2001;73686;919
2001;73770;581
2001;73854;765
2001;73861;2212
2001;73870;1457
2001;73873;864
2001;76001;627547
2001;76020;2440
2001;76036;3940
2001;76041;3550
2001;76054;974
2001;76100;2609
2001;76109;65677
2001;76111;35225
2001;76113;4755
2001;76122;6623
2001;76126;3448
2001;76130;17478
2001;76147;37895
2001;76233;7759
2001;76243;1405
2001;76246;1224
2001;76248;12096
2001;76250;2105
2001;76275;14104
2001;76306;4358
2001;76318;7366
2001;76364;28223
2001;76377;2239
2001;76400;7885
2001;76403;2925
2001;76497;2219
2001;76520;87283
2001;76563;10481
2001;76606;3494
2001;76616;3282
2001;76622;8732
2001;76670;2398
2001;76736;9466
2001;76823;3059
2001;76828;3462
2001;76834;57779
2001;76845;814
2001;76863;1521
2001;76869;1863
2001;76890;2892
2001;76892;24223
2001;76895;10428
2001;81001;18974
2001;81065;7115
2001;81220;585
2001;81300;3219
2001;81591;717
2001;81736;11160
2001;81794;9044
2001;85001;37236
2001;85010;6676
2001;85015;360
2001;85125;1643
2001;85136;156
2001;85139;2533
2001;85162;2795
2001;85225;1260
2001;85230;1686
2001;85250;6438
2001;85263;1763
2001;85279;202
2001;85300;560
2001;85315;253
2001;85325;1274
2001;85400;916
2001;85410;4067
2001;85430;2092
2001;85440;6424
2001;86001;11844
2001;86219;1058
2001;86320;6847
2001;86568;12486
2001;86569;2046
2001;86571;2465
2001;86573;3559
2001;86749;3167
2001;86755;1111
2001;86757;2946
2001;86760;1393
2001;86865;6330
2001;86885;4254
2001;88001;14499
2001;88564;870
2001;91001;9751
2001;91263;48
2001;91405;57
2001;91407;118
2001;91430;13
2001;91460;25
2001;91530;4
2001;91536;20
2001;91540;837
2001;91669;24
2001;91798;98
2001;94001;5320
2001;94343;108
2001;94663;23
2001;94883;7
2001;94884;32
2001;94885;
2001;94886;3
2001;94887;5
2001;94888;4
2001;95001;10666
2001;95015;1090
2001;95025;1914
2001;95200;713
2001;97001;3463
2001;97161;245
2001;97511;165
2001;97666;178
2001;97777;5
2001;97889;28
2001;99001;4267
2001;99524;1335
2001;99624;507
2001;99773;4046
2002;;678262
2002;05001;714409
2002;05002;3505
2002;05004;415
2002;05021;781
2002;05030;5889
2002;05031;4307
2002;05034;8414
2002;05036;965
2002;05038;1976
2002;05040;2658
2002;05042;5754
2002;05044;1302
2002;05045;30014
2002;05051;5908
2002;05055;1392
2002;05059;1086
2002;05079;10288
2002;05086;866
2002;05088;108890
2002;05091;1489
2002;05093;3022
2002;05101;5871
2002;05107;1139
2002;05113;1273
2002;05120;4249
2002;05125;1373
2002;05129;21503
2002;05134;1222
2002;05138;2651
2002;05142;891
2002;05145;1028
2002;05147;10248
2002;05148;9428
2002;05150;709
2002;05154;21276
2002;05172;13070
2002;05190;2292
2002;05197;2870
2002;05206;799
2002;05209;3592
2002;05212;16420
2002;05234;3763
2002;05237;4789
2002;05240;2074
2002;05250;9885
2002;05264;1933
2002;05266;58967
2002;05282;3946
2002;05284;3937
2002;05306;814
2002;05308;11712
2002;05310;1746
2002;05313;1809
2002;05315;1150
2002;05318;9393
2002;05321;1310
2002;05347;1025
2002;05353;886
2002;05360;78107
2002;05361;3595
2002;05364;2967
2002;05368;2577
2002;05376;16087
2002;05380;10614
2002;05390;1712
2002;05400;4356
2002;05411;1867
2002;05425;1608
2002;05440;12715
2002;05467;1222
2002;05475;638
2002;05480;3588
2002;05483;1820
2002;05490;8684
2002;05495;4165
2002;05501;463
2002;05541;3821
2002;05543;1208
2002;05576;1565
2002;05579;9904
2002;05585;2456
2002;05591;2462
2002;05604;4652
2002;05607;3174
2002;05615;39921
2002;05628;1400
2002;05631;17611
2002;05642;3176
2002;05647;1124
2002;05649;2681
2002;05652;1044
2002;05656;2634
2002;05658;630
2002;05659;3740
2002;05660;2765
2002;05664;5367
2002;05665;6213
2002;05667;2736
2002;05670;3605
2002;05674;3168
2002;05679;4781
2002;05686;7572
2002;05690;1712
2002;05697;6093
2002;05736;7778
2002;05756;6587
2002;05761;2427
2002;05789;3220
2002;05790;5752
2002;05792;1115
2002;05809;1767
2002;05819;898
2002;05837;25719
2002;05842;1135
2002;05847;5684
2002;05854;2492
2002;05856;1173
2002;05858;2475
2002;05861;2451
2002;05873;1113
2002;05885;1227
2002;05887;9487
2002;05890;3643
2002;05893;2121
2002;05895;4505
2002;08001;358646
2002;08078;10984
2002;08137;5242
2002;08141;2949
2002;08296;7855
2002;08372;3323
2002;08421;4605
2002;08433;21613
2002;08436;3480
2002;08520;4286
2002;08549;853
2002;08558;2613
2002;08560;3808
2002;08573;5910
2002;08606;4809
2002;08634;5088
2002;08638;20224
2002;08675;2531
2002;08685;5349
2002;08758;118153
2002;08770;2132
2002;08832;1767
2002;08849;1548
2002;11001;2054148
2002;13001;265848
2002;13006;3342
2002;13030;1452
2002;13042;1249
2002;13052;12523
2002;13062;1668
2002;13074;2466
2002;13140;4312
2002;13160;1153
2002;13188;2270
2002;13212;2394
2002;13222;2186
2002;13244;13593
2002;13248;1421
2002;13268;1158
2002;13300;1906
2002;13430;27085
2002;13433;4904
2002;13440;1620
2002;13442;9209
2002;13458;1361
2002;13468;9122
2002;13473;2331
2002;13490;764
2002;13549;3513
2002;13580;936
2002;13600;1429
2002;13620;1542
2002;13647;3124
2002;13650;1653
2002;13654;4568
2002;13655;1355
2002;13657;7337
2002;13667;2314
2002;13670;4141
2002;13673;2326
2002;13683;3391
2002;13688;5366
2002;13744;2884
2002;13760;1836
2002;13780;2210
2002;13810;2564
2002;13836;16737
2002;13838;2605
2002;13873;3660
2002;13894;1994
2002;15001;47959
2002;15022;251
2002;15047;2765
2002;15051;894
2002;15087;1448
2002;15090;284
2002;15092;310
2002;15097;1074
2002;15104;872
2002;15106;348
2002;15109;818
2002;15114;106
2002;15131;542
2002;15135;448
2002;15162;637
2002;15172;485
2002;15176;14249
2002;15180;671
2002;15183;1318
2002;15185;912
2002;15187;411
2002;15189;752
2002;15204;1652
2002;15212;541
2002;15215;384
2002;15218;506
2002;15223;1214
2002;15224;618
2002;15226;289
2002;15232;881
2002;15236;289
2002;15238;32299
2002;15244;858
2002;15248;472
2002;15272;1081
2002;15276;643
2002;15293;429
2002;15296;816
2002;15299;3628
2002;15317;272
2002;15322;2191
2002;15325;507
2002;15332;739
2002;15362;376
2002;15367;1095
2002;15368;594
2002;15377;556
2002;15380;400
2002;15401;223
2002;15403;462
2002;15407;3044
2002;15425;695
2002;15442;914
2002;15455;1819
2002;15464;765
2002;15466;785
2002;15469;4806
2002;15476;922
2002;15480;1400
2002;15491;2327
2002;15494;940
2002;15500;377
2002;15507;1323
2002;15511;329
2002;15514;501
2002;15516;7293
2002;15518;337
2002;15522;315
2002;15531;1206
2002;15533;296
2002;15537;819
2002;15542;1165
2002;15550;256
2002;15572;10827
2002;15580;853
2002;15599;1917
2002;15600;928
2002;15621;402
2002;15632;2025
2002;15638;724
2002;15646;3764
2002;15660;277
2002;15664;821
2002;15667;828
2002;15673;639
2002;15676;480
2002;15681;947
2002;15686;1394
2002;15690;585
2002;15693;1727
2002;15696;408
2002;15720;407
2002;15723;202
2002;15740;1102
2002;15753;2185
2002;15755;1169
2002;15757;1461
2002;15759;34288
2002;15761;396
2002;15762;469
2002;15763;1086
2002;15764;1079
2002;15774;450
2002;15776;1049
2002;15778;662
2002;15790;966
2002;15798;627
2002;15804;1397
2002;15806;1719
2002;15808;428
2002;15810;667
2002;15814;1626
2002;15816;741
2002;15820;582
2002;15822;837
2002;15832;231
2002;15835;1159
2002;15837;1282
2002;15839;370
2002;15842;1166
2002;15861;2537
2002;15879;483
2002;15897;749
2002;17001;112543
2002;17013;4629
2002;17042;7194
2002;17050;2481
2002;17088;1881
2002;17174;13715
2002;17272;1894
2002;17380;17674
2002;17388;1098
2002;17433;3467
2002;17442;1554
2002;17444;2589
2002;17446;391
2002;17486;3891
2002;17495;1102
2002;17513;2943
2002;17524;2306
2002;17541;3587
2002;17614;10673
2002;17616;2076
2002;17653;3687
2002;17662;3721
2002;17665;835
2002;17777;6283
2002;17867;1570
2002;17873;7849
2002;17877;2924
2002;18001;38257
2002;18029;871
2002;18094;1702
2002;18150;4895
2002;18205;1646
2002;18247;3874
2002;18256;2560
2002;18410;2317
2002;18460;1259
2002;18479;689
2002;18592;4630
2002;18610;2102
2002;18753;8852
2002;18756;1328
2002;18785;1269
2002;18860;1232
2002;19001;77851
2002;19022;3349
2002;19050;4433
2002;19075;4127
2002;19100;7799
2002;19110;4138
2002;19130;6099
2002;19137;5498
2002;19142;4911
2002;19212;5305
2002;19256;8584
2002;19290;1060
2002;19300;2068
2002;19318;3881
2002;19355;4125
2002;19364;2593
2002;19392;2088
2002;19397;3501
2002;19418;1536
2002;19450;3339
2002;19455;5590
2002;19473;4797
2002;19513;1613
2002;19517;4738
2002;19532;6892
2002;19533;1203
2002;19548;7749
2002;19573;12212
2002;19585;2874
2002;19622;1937
2002;19693;1830
2002;19698;23612
2002;19701;716
2002;19743;6063
2002;19760;2101
2002;19780;3099
2002;19785;1432
2002;19807;6367
2002;19809;2608
2002;19821;5059
2002;19824;3228
2002;19845;3208
2002;20001;109707
2002;20011;22540
2002;20013;11531
2002;20032;3172
2002;20045;2699
2002;20060;7623
2002;20175;5236
2002;20178;5155
2002;20228;6629
2002;20238;5387
2002;20250;5869
2002;20295;2160
2002;20310;738
2002;20383;2397
2002;20400;6649
2002;20443;1694
2002;20517;3805
2002;20550;3554
2002;20570;3402
2002;20614;2105
2002;20621;4093
2002;20710;5783
2002;20750;2961
2002;20770;3884
2002;20787;2325
2002;23001;111608
2002;23068;6935
2002;23079;3177
2002;23090;2918
2002;23162;21192
2002;23168;2596
2002;23182;8607
2002;23189;11023
2002;23300;3290
2002;23350;2317
2002;23417;24498
2002;23419;2852
2002;23464;2958
2002;23466;16407
2002;23500;4250
2002;23555;14190
2002;23570;5589
2002;23574;3736
2002;23580;6222
2002;23586;2847
2002;23660;19991
2002;23670;6729
2002;23672;5482
2002;23675;6179
2002;23678;3556
2002;23682;1051
2002;23686;7755
2002;23807;16231
2002;23815;5357
2002;23855;6070
2002;25001;3110
2002;25019;683
2002;25035;2142
2002;25040;2050
2002;25053;1784
2002;25086;261
2002;25095;299
2002;25099;1499
2002;25120;748
2002;25123;1423
2002;25126;13888
2002;25148;2064
2002;25151;3543
2002;25154;1307
2002;25168;546
2002;25175;34385
2002;25178;1430
2002;25181;1783
2002;25183;3907
2002;25200;2885
2002;25214;4873
2002;25224;1084
2002;25245;4067
2002;25258;743
2002;25260;3733
2002;25269;32045
2002;25279;2069
2002;25281;985
2002;25286;17598
2002;25288;732
2002;25290;31944
2002;25293;713
2002;25295;1835
2002;25297;1798
2002;25299;535
2002;25307;32594
2002;25312;991
2002;25317;2318
2002;25320;4961
2002;25322;2575
2002;25324;322
2002;25326;1071
2002;25328;503
2002;25335;790
2002;25339;506
2002;25368;381
2002;25372;1103
2002;25377;4757
2002;25386;6920
2002;25394;1678
2002;25398;866
2002;25402;2941
2002;25407;1524
2002;25426;1054
2002;25430;19474
2002;25436;569
2002;25438;1403
2002;25473;19619
2002;25483;329
2002;25486;2022
2002;25488;855
2002;25489;474
2002;25491;804
2002;25506;815
2002;25513;4848
2002;25518;665
2002;25524;738
2002;25530;911
2002;25535;1552
2002;25572;2050
2002;25580;422
2002;25592;699
2002;25594;902
2002;25596;955
2002;25599;1259
2002;25612;1435
2002;25645;1417
2002;25649;1406
2002;25653;676
2002;25658;1265
2002;25662;1473
2002;25718;1652
2002;25736;1715
2002;25740;5481
2002;25743;3674
2002;25745;1672
2002;25754;91503
2002;25758;4722
2002;25769;2538
2002;25772;3010
2002;25777;714
2002;25779;917
2002;25781;817
2002;25785;3367
2002;25793;1062
2002;25797;1126
2002;25799;3777
2002;25805;651
2002;25807;379
2002;25815;2579
2002;25817;8096
2002;25823;584
2002;25839;1399
2002;25841;1081
2002;25843;9663
2002;25845;1196
2002;25851;705
2002;25862;1143
2002;25867;594
2002;25871;312
2002;25873;2578
2002;25875;6745
2002;25878;2195
2002;25885;2188
2002;25898;655
2002;25899;31436
2002;27001;31408
2002;27006;1771
2002;27025;2411
2002;27050;952
2002;27073;1365
2002;27075;1605
2002;27077;2127
2002;27099;1448
2002;27135;742
2002;27150;792
2002;27160;716
2002;27205;2026
2002;27245;1272
2002;27250;1034
2002;27361;6115
2002;27372;499
2002;27413;1373
2002;27425;891
2002;27430;1366
2002;27450;1282
2002;27491;934
2002;27495;997
2002;27580;660
2002;27600;1152
2002;27615;2775
2002;27660;572
2002;27745;449
2002;27787;3133
2002;27800;1371
2002;27810;966
2002;41001;95850
2002;41006;4729
2002;41013;1559
2002;41016;2819
2002;41020;4058
2002;41026;548
2002;41078;1171
2002;41132;6676
2002;41206;1204
2002;41244;626
2002;41298;15565
2002;41306;4467
2002;41319;3171
2002;41349;1252
2002;41357;1693
2002;41359;4906
2002;41378;2373
2002;41396;11684
2002;41483;906
2002;41503;1737
2002;41518;924
2002;41524;3555
2002;41530;1944
2002;41548;2027
2002;41551;29951
2002;41615;3295
2002;41660;1927
2002;41668;6226
2002;41676;1739
2002;41770;3221
2002;41791;2808
2002;41797;1667
2002;41799;1897
2002;41801;1272
2002;41807;3438
2002;41872;1246
2002;41885;1379
2002;44001;49235
2002;44035;3654
2002;44078;4890
2002;44090;3368
2002;44098;1547
2002;44110;1325
2002;44279;6836
2002;44378;2588
2002;44420;294
2002;44430;38914
2002;44560;9822
2002;44650;9382
2002;44847;24915
2002;44855;1599
2002;44874;4345
2002;47001;122974
2002;47030;2049
2002;47053;5096
2002;47058;4950
2002;47161;1575
2002;47170;2993
2002;47189;24018
2002;47205;1793
2002;47245;11606
2002;47258;2958
2002;47268;2783
2002;47288;16157
2002;47318;4741
2002;47460;2876
2002;47541;1471
2002;47545;1657
2002;47551;6870
2002;47555;10777
2002;47570;4276
2002;47605;1252
2002;47660;1748
2002;47675;1722
2002;47692;3639
2002;47703;1455
2002;47707;3597
2002;47720;1614
2002;47745;2892
2002;47798;1824
2002;47960;1340
2002;47980;9766
2002;50001;124724
2002;50006;17525
2002;50110;817
2002;50124;777
2002;50150;2089
2002;50223;955
2002;50226;4246
2002;50245;285
2002;50251;1173
2002;50270;773
2002;50287;2100
2002;50313;16363
2002;50318;1935
2002;50325;793
2002;50330;1747
2002;50350;1625
2002;50370;1261
2002;50400;1777
2002;50450;1252
2002;50568;6177
2002;50573;6285
2002;50577;1389
2002;50590;1910
2002;50606;2736
2002;50680;1593
2002;50683;1258
2002;50686;259
2002;50689;4615
2002;50711;2877
2002;52001;107673
2002;52019;1613
2002;52022;1751
2002;52036;1619
2002;52051;1304
2002;52079;4927
2002;52083;1248
2002;52110;4075
2002;52203;1566
2002;52207;2086
2002;52210;1367
2002;52215;2848
2002;52224;2018
2002;52227;6944
2002;52233;1317
2002;52240;2165
2002;52250;2959
2002;52254;1220
2002;52256;1483
2002;52258;2631
2002;52260;2727
2002;52287;1300
2002;52317;4154
2002;52320;2439
2002;52323;1253
2002;52352;1517
2002;52354;1303
2002;52356;30805
2002;52378;3696
2002;52381;1923
2002;52385;810
2002;52390;869
2002;52399;6670
2002;52405;1678
2002;52411;1885
2002;52418;1810
2002;52427;1221
2002;52435;1526
2002;52473;1395
2002;52480;798
2002;52490;2756
2002;52506;1365
2002;52520;1004
2002;52540;2221
2002;52560;2486
2002;52565;1050
2002;52573;1792
2002;52585;4001
2002;52612;2993
2002;52621;1616
2002;52678;6136
2002;52683;4242
2002;52685;1525
2002;52687;3056
2002;52693;2967
2002;52694;1269
2002;52696;1212
2002;52699;1512
2002;52720;1431
2002;52786;3271
2002;52788;2091
2002;52835;34259
2002;52838;10154
2002;52885;2102
2002;54001;199347
2002;54003;5635
2002;54051;1521
2002;54099;1136
2002;54109;752
2002;54125;493
2002;54128;1341
2002;54172;2671
2002;54174;2016
2002;54206;3043
2002;54223;1249
2002;54239;780
2002;54245;2053
2002;54250;2509
2002;54261;4922
2002;54313;1067
2002;54344;1471
2002;54347;780
2002;54377;1012
2002;54385;1498
2002;54398;1315
2002;54405;14577
2002;54418;678
2002;54480;663
2002;54498;27437
2002;54518;11880
2002;54520;826
2002;54553;2677
2002;54599;1424
2002;54660;1578
2002;54670;1536
2002;54673;854
2002;54680;518
2002;54720;3604
2002;54743;917
2002;54800;2329
2002;54810;8775
2002;54820;2685
2002;54871;861
2002;54874;24716
2002;63001;90583
2002;63111;501
2002;63130;14490
2002;63190;4996
2002;63212;1011
2002;63272;2522
2002;63302;1546
2002;63401;7503
2002;63470;8492
2002;63548;1118
2002;63594;7608
2002;63690;1108
2002;66001;143408
2002;66045;2325
2002;66075;1134
2002;66088;5271
2002;66170;53065
2002;66318;2399
2002;66383;1477
2002;66400;9225
2002;66440;3363
2002;66456;2623
2002;66572;2286
2002;66594;5031
2002;66682;17884
2002;66687;2383
2002;68001;177188
2002;68013;308
2002;68020;511
2002;68051;1354
2002;68077;7072
2002;68079;1305
2002;68081;55591
2002;68092;733
2002;68101;1540
2002;68121;318
2002;68132;276
2002;68147;1075
2002;68152;833
2002;68160;319
2002;68162;1300
2002;68167;2236
2002;68169;463
2002;68176;444
2002;68179;746
2002;68190;5692
2002;68207;1210
2002;68209;454
2002;68211;699
2002;68217;943
2002;68229;1970
2002;68235;2370
2002;68245;326
2002;68250;681
2002;68255;2593
2002;68264;416
2002;68266;703
2002;68271;955
2002;68276;69378
2002;68296;583
2002;68298;551
2002;68307;32873
2002;68318;1124
2002;68320;876
2002;68322;334
2002;68324;665
2002;68327;786
2002;68344;383
2002;68368;572
2002;68370;243
2002;68377;1158
2002;68385;1912
2002;68397;816
2002;68406;7559
2002;68418;1902
2002;68425;391
2002;68432;5020
2002;68444;835
2002;68464;1658
2002;68468;794
2002;68498;816
2002;68500;1997
2002;68502;749
2002;68522;250
2002;68524;424
2002;68533;717
2002;68547;29976
2002;68549;706
2002;68572;2136
2002;68573;908
2002;68575;5815
2002;68615;4342
2002;68655;5485
2002;68669;1628
2002;68673;497
2002;68679;15556
2002;68682;420
2002;68684;753
2002;68686;422
2002;68689;5420
2002;68705;311
2002;68720;644
2002;68745;1371
2002;68755;7684
2002;68770;1641
2002;68773;1241
2002;68780;617
2002;68820;1016
2002;68855;971
2002;68861;3945
2002;68867;297
2002;68872;1422
2002;68895;1788
2002;70001;75913
2002;70110;1762
2002;70124;1988
2002;70204;1272
2002;70215;14149
2002;70221;2400
2002;70230;800
2002;70233;1590
2002;70235;3449
2002;70265;2803
2002;70400;2015
2002;70418;4239
2002;70429;6270
2002;70473;2983
2002;70508;4569
2002;70523;2042
2002;70670;7687
2002;70678;3997
2002;70702;2682
2002;70708;11165
2002;70713;10575
2002;70717;3487
2002;70742;5878
2002;70771;4108
2002;70820;6650
2002;70823;3887
2002;73001;140522
2002;73024;699
2002;73026;1405
2002;73030;1154
2002;73043;1481
2002;73055;2042
2002;73067;2831
2002;73124;3222
2002;73148;1363
2002;73152;1063
2002;73168;9547
2002;73200;978
2002;73217;4059
2002;73226;1220
2002;73236;1390
2002;73268;18929
2002;73270;1206
2002;73275;2807
2002;73283;6201
2002;73319;5407
2002;73347;871
2002;73349;5952
2002;73352;1492
2002;73408;3934
2002;73411;8024
2002;73443;8254
2002;73449;8680
2002;73461;635
2002;73483;2971
2002;73504;4755
2002;73520;1673
2002;73547;667
2002;73555;4526
2002;73563;1554
2002;73585;4790
2002;73616;3467
2002;73622;859
2002;73624;4141
2002;73671;2601
2002;73675;2123
2002;73678;1865
2002;73686;936
2002;73770;576
2002;73854;775
2002;73861;2232
2002;73870;1474
2002;73873;883
2002;76001;637947
2002;76020;2466
2002;76036;3988
2002;76041;3600
2002;76054;982
2002;76100;2631
2002;76109;67577
2002;76111;35594
2002;76113;4766
2002;76122;6671
2002;76126;3518
2002;76130;17898
2002;76147;38423
2002;76233;7855
2002;76243;1426
2002;76246;1237
2002;76248;12237
2002;76250;2136
2002;76275;14340
2002;76306;4433
2002;76318;7459
2002;76364;28835
2002;76377;2270
2002;76400;7996
2002;76403;2928
2002;76497;2237
2002;76520;88594
2002;76563;10686
2002;76606;3545
2002;76616;3328
2002;76622;8850
2002;76670;2449
2002;76736;9555
2002;76823;3079
2002;76828;3489
2002;76834;58644
2002;76845;827
2002;76863;1530
2002;76869;1888
2002;76890;2927
2002;76892;24638
2002;76895;10593
2002;81001;19545
2002;81065;7339
2002;81220;612
2002;81300;3344
2002;81591;743
2002;81736;11474
2002;81794;9340
2002;85001;38646
2002;85010;6884
2002;85015;368
2002;85125;1690
2002;85136;167
2002;85139;2606
2002;85162;2871
2002;85225;1291
2002;85230;1741
2002;85250;6643
2002;85263;1823
2002;85279;205
2002;85300;559
2002;85315;262
2002;85325;1315
2002;85400;949
2002;85410;4202
2002;85430;2131
2002;85440;6657
2002;86001;12267
2002;86219;1093
2002;86320;7112
2002;86568;12954
2002;86569;2108
2002;86571;2546
2002;86573;3673
2002;86749;3231
2002;86755;1128
2002;86757;3052
2002;86760;1444
2002;86865;6543
2002;86885;4409
2002;88001;14739
2002;88564;885
2002;91001;10162
2002;91263;48
2002;91405;62
2002;91407;125
2002;91430;13
2002;91460;22
2002;91530;4
2002;91536;21
2002;91540;881
2002;91669;23
2002;91798;104
2002;94001;5536
2002;94343;113
2002;94663;25
2002;94883;7
2002;94884;31
2002;94885;
2002;94886;3
2002;94887;5
2002;94888;4
2002;95001;11041
2002;95015;1124
2002;95025;1967
2002;95200;735
2002;97001;3575
2002;97161;252
2002;97511;173
2002;97666;195
2002;97777;5
2002;97889;27
2002;99001;4394
2002;99524;1377
2002;99624;518
2002;99773;4212
2003;;677878
2003;05001;727651
2003;05002;3524
2003;05004;425
2003;05021;793
2003;05030;5973
2003;05031;4444
2003;05034;8510
2003;05036;975
2003;05038;1994
2003;05040;2766
2003;05042;5868
2003;05044;1321
2003;05045;31120
2003;05051;6036
2003;05055;1417
2003;05059;1084
2003;05079;10424
2003;05086;877
2003;05088;110980
2003;05091;1517
2003;05093;3077
2003;05101;5948
2003;05107;1186
2003;05113;1304
2003;05120;4397
2003;05125;1413
2003;05129;21855
2003;05134;1265
2003;05138;2694
2003;05142;886
2003;05145;1052
2003;05147;10603
2003;05148;9601
2003;05150;708
2003;05154;21937
2003;05172;13569
2003;05190;2324
2003;05197;2917
2003;05206;795
2003;05209;3636
2003;05212;16670
2003;05234;3862
2003;05237;4893
2003;05240;2077
2003;05250;10280
2003;05264;1988
2003;05266;59473
2003;05282;3955
2003;05284;4041
2003;05306;832
2003;05308;11904
2003;05310;1760
2003;05313;1834
2003;05315;1164
2003;05318;9551
2003;05321;1337
2003;05347;1051
2003;05353;891
2003;05360;79462
2003;05361;3664
2003;05364;2989
2003;05368;2589
2003;05376;16387
2003;05380;10752
2003;05390;1755
2003;05400;4419
2003;05411;1875
2003;05425;1629
2003;05440;12972
2003;05467;1230
2003;05475;664
2003;05480;3730
2003;05483;1826
2003;05490;8986
2003;05495;4334
2003;05501;461
2003;05541;3866
2003;05543;1249
2003;05576;1577
2003;05579;10127
2003;05585;2485
2003;05591;2507
2003;05604;4809
2003;05607;3191
2003;05615;40749
2003;05628;1429
2003;05631;18033
2003;05642;3214
2003;05647;1146
2003;05649;2727
2003;05652;1059
2003;05656;2670
2003;05658;644
2003;05659;3858
2003;05660;2840
2003;05664;5464
2003;05665;6397
2003;05667;2790
2003;05670;3651
2003;05674;3196
2003;05679;4801
2003;05686;7795
2003;05690;1725
2003;05697;6204
2003;05736;8018
2003;05756;6678
2003;05761;2454
2003;05789;3244
2003;05790;5956
2003;05792;1124
2003;05809;1782
2003;05819;915
2003;05837;26628
2003;05842;1162
2003;05847;5846
2003;05854;2564
2003;05856;1174
2003;05858;2554
2003;05861;2457
2003;05873;1133
2003;05885;1267
2003;05887;9673
2003;05890;3679
2003;05893;2177
2003;05895;4665
2003;08001;365274
2003;08078;11147
2003;08137;5355
2003;08141;3044
2003;08296;8023
2003;08372;3387
2003;08421;4724
2003;08433;22119
2003;08436;3572
2003;08520;4387
2003;08549;874
2003;08558;2658
